"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"428" 85 28357.647 18901.595 65504 11600 65504 2262.935 1679.535 2263.389 1680.024 43.698 2258 1673 11 12 10.87 9.956 95.601 0.559 13.601 2410400 18752 2410400 2259 1684 53.973 11 1.092 0.916 0.759 "Positif"
"429" 94 27202.043 19044.07 65504 11776 65504 2559.691 1684.011 2560.499 1684.198 51.355 2553 1678 12 13 11.334 10.56 48.403 0.448 13.928 2556992 17168 2556992 2558 1691 68.962 12 1.073 0.932 0.755 "Positif"
"430" 73 27217.753 19111.663 65504 11744 65504 2205.185 1688.226 2205.783 1688.487 34.87 2200 1682 10 12 10.078 9.223 85.566 0.754 12.369 1986896 18608 1986896 2203 1694 75.964 10 1.093 0.915 0.816 "Positif"
"431" 142 26805.746 18708.553 65504 11568 65504 2068.993 1692.648 2069.485 1693.046 70.811 2058 1685 22 15 20.766 8.707 24.855 0.356 22.804 3806416 17344 3806416 2058 1696 15.255 11.18 2.385 0.419 0.678 "Positif"
"432" 21 23613.714 14678.149 11568 11568 62928 2515.31 1688.452 2515.681 1688.628 18.142 2512 1685 6 6 5.635 4.745 8.525 0.802 6.708 495888 17136 495888 2512 1690 26.565 5.657 1.188 0.842 0.764 "Positif"
"433" 96 29908 20084.168 65504 11568 65504 2120 1691.719 2120.837 1691.937 41.698 2113 1686 13 11 11.512 10.618 22.089 0.694 13.454 2871168 18672 2871168 2114 1695 41.987 11 1.084 0.922 0.831 "Positif"
"434" 8 14338 2485.008 11680 11680 17984 2298.5 1688 2298.523 1688.008 10.485 2297 1686 3 4 3.489 2.919 90 0.914 4.123 114704 14592 114704 2298 1686 104.036 3 1.195 0.837 0.8 "Positif"
"435" 100 28697.6 19852.44 65504 11616 65504 2267.35 1707.22 2267.991 1707.469 50.77 2261 1701 12 13 11.487 11.084 128.66 0.488 14.213 2869760 19584 2869760 2261 1703 129.289 12 1.036 0.965 0.755 "Positif"
"436" 71 27452.62 19102.557 65504 11712 65504 2527.204 1711.303 2527.822 1711.73 39.113 2522 1706 10 10 10.057 8.989 62.073 0.583 12.806 1949136 19152 1949136 2523 1716 51.34 10 1.119 0.894 0.821 "Positif"
"437" 18 16065.778 3708.777 11584 11584 22208 2002.167 1711.333 2002.188 1711.322 17.314 2000 1708 4 7 6.163 3.719 82.16 0.755 7.28 289184 15088 289184 2001 1715 74.055 4 1.657 0.603 0.818 "Positif"
"438" 32 25002.5 18091.199 65504 11632 65504 2493.531 1719.688 2493.891 1719.938 22.971 2490 1716 7 7 6.666 6.112 15.36 0.762 8.602 800080 15376 800080 2490 1722 35.538 6.791 1.091 0.917 0.771 "Positif"
"439" 72 25969.333 19001.984 65504 11584 65504 2343.222 1728.361 2343.963 1728.577 34.87 2338 1723 10 10 9.682 9.468 51.014 0.744 11.662 1869792 17632 1869792 2340 1733 59.036 10 1.023 0.978 0.837 "Positif"
"440" 63 27650.286 18137.165 65504 11616 65504 2249.833 1737.135 2250.48 1737.277 34.284 2245 1731 10 11 9.139 8.777 85.367 0.674 11.18 1741968 20496 1741968 2246 1741 63.435 9.899 1.041 0.96 0.764 "Positif"
"441" 57 26281.263 18889.775 65504 11728 65504 2435.36 1737.061 2435.757 1737.266 35.113 2430 1731 10 10 9.187 7.9 35.421 0.581 11.18 1498032 17904 1498032 2431 1741 63.435 9.192 1.163 0.86 0.781 "Positif"
"442" 7 15648 2683.075 12096 12096 19856 2324.929 1737.786 2324.894 1737.797 9.899 2323 1736 4 3 3.855 2.312 149.036 0.898 4.472 109536 16304 109536 2323 1737 153.435 2.828 1.668 0.6 0.778 "Positif"
"443" 8 15030 2670.308 11936 11936 18800 2443.375 1738.375 2443.356 1738.308 9.071 2442 1737 3 3 3.538 2.879 45 1 4.243 120240 16016 120240 2442 1740 45 3 1.229 0.814 0.941 "Positif"
"444" 50 25044.8 18559.79 65504 11744 65504 2475.68 1744.1 2476.18 1744.293 30.042 2471 1739 9 9 8.288 7.681 92.801 0.696 9.849 1252240 15328 1252240 2474 1739 113.962 8.497 1.079 0.927 0.8 "Positif"
"445" 40 27550.8 18869.489 65504 12048 65504 2502.3 1742.95 2502.625 1743.239 24.971 2499 1739 7 8 7.451 6.836 140.489 0.806 8.602 1102032 16912 1102032 2499 1740 125.538 7 1.09 0.917 0.842 "Positif"
"446" 65 27276.062 19488.995 65504 11648 65504 2294.269 1754.469 2294.855 1754.641 41.698 2289 1749 10 10 9.465 8.744 77.241 0.47 12.207 1772944 17936 1772944 2290 1759 55.008 10 1.082 0.924 0.756 "Positif"
"447" 163 29146.896 19208.336 65504 11584 65504 2255.518 1763.015 2256.06 1763.31 71.497 2246 1755 19 15 19.073 10.881 16.63 0.401 20.591 4750944 19888 4750944 2246 1768 29.055 12.854 1.753 0.57 0.749 "Positif"
"448" 116 31848.552 20819.521 65504 11648 65504 2177.552 1765.181 2178.23 1765.499 45.012 2170 1758 14 14 13.558 10.893 44.972 0.719 15.62 3694432 22176 3694432 2170 1769 39.806 11.314 1.245 0.803 0.841 "Positif"
"449" 72 26570.444 18520.349 65504 11568 65504 2488.792 1785.875 2489.377 1786.235 41.941 2482 1780 12 11 9.831 9.325 137.37 0.514 12.369 1913072 17424 1913072 2482 1785 165.964 10.6 1.054 0.949 0.754 "Positif"
"450" 27 25601.185 17323.554 12288 11600 65504 2361.981 1792.13 2362.361 1792.312 20.142 2359 1789 6 6 5.991 5.739 160.381 0.836 7.211 691232 16848 691232 2360 1789 123.69 6 1.044 0.958 0.831 "Positif"
"451" 119 29482.756 19908.217 65504 11568 65504 2047.34 1809.979 2048.168 1810.231 49.355 2041 1802 13 14 13.145 11.527 45.517 0.614 15.652 3508448 18416 3508448 2043 1816 63.435 12.728 1.14 0.877 0.847 "Positif"
"452" 121 29223.008 20088.367 65504 11568 65504 2066.004 1820.566 2066.78 1820.764 54.669 2059 1813 14 15 12.7 12.131 71.636 0.509 15.524 3535984 18400 3535984 2063 1828 75.069 13.416 1.047 0.955 0.781 "Positif"
"453" 63 24957.714 18433.217 65504 11568 65504 2348.119 1834.754 2348.793 1835.101 40.527 2343 1829 10 11 9.747 8.23 99.626 0.482 11.662 1572336 15984 1572336 2346 1829 120.964 9.803 1.184 0.844 0.754 "Positif"
"454" 73 28992.658 19503.45 65504 11664 65504 2395.281 1855.801 2396.018 1856.244 33.456 2390 1850 11 11 9.976 9.317 46.321 0.82 11.705 2116464 19104 2116464 2392 1861 70.017 10.119 1.071 0.934 0.825 "Positif"
"455" 10 14094.4 2137.376 11344 11344 17536 3368.5 2130.7 3368.466 2130.702 11.071 3367 2129 3 4 3.966 3.21 90 1 4.472 140944 13984 140944 3367 2129 116.565 3 1.236 0.809 0.909 "Négatif"
"456" 31 18594.581 8771.928 22000 11152 41968 3262.565 2135.468 3262.53 2135.43 28.042 3259 2132 7 8 7.047 5.601 62.489 0.495 8.602 576432 15040 576432 3260 2133 125.538 6.74 1.258 0.795 0.674 "Négatif"
"457" 5 13376 1651.375 11200 11200 15168 3438.1 2147.7 3438.081 2147.782 7.657 3437 2146 2 3 3.144 2.025 71.565 1 3.606 66880 12864 66880 3437 2149 56.31 2 1.553 0.644 0.909 "Négatif"
"458" 17 16657.882 6325.66 11488 11264 32064 3485.853 2152.853 3485.932 2153.023 20.142 3483 2150 5 6 5.752 3.763 125.698 0.527 7.211 283184 13696 283184 3483 2150 123.69 4.472 1.529 0.654 0.723 "Négatif"
"459" 28 16025.714 4920.314 11120 11120 29184 3449.536 2157.036 3449.447 2156.908 24.142 3446 2154 6 7 6.985 5.104 117.426 0.604 8.602 448720 13920 448720 3447 2154 125.538 6 1.369 0.731 0.789 "Négatif"
"460" 18 13889.778 2678.088 11152 11152 20128 3213.889 2160.778 3213.976 2160.746 20.385 3210 2158 7 5 5.452 4.204 26.238 0.544 7.071 250016 13696 250016 3210 2161 171.87 5 1.297 0.771 0.679 "Négatif"
"461" 14 18602.286 7587.527 11152 11152 35888 3240.071 2162.929 3239.992 2162.852 13.314 3238 2161 5 4 4.836 3.686 155.015 0.993 5.831 260432 17344 260432 3238 2161 149.036 4 1.312 0.762 0.848 "Négatif"
"462" 22 22654.545 12257.981 11648 11648 51296 3449.955 2166.545 3449.947 2166.608 18.728 3447 2163 5 7 6.301 4.446 98.564 0.788 7.616 498400 17776 498400 3449 2163 113.199 5 1.417 0.706 0.8 "Négatif"
"463" 5 13436.8 1855.255 11216 11216 15456 3534.3 2176.1 3534.304 2176.073 7.071 3533 2175 3 2 3.144 2.025 161.565 1 3.606 67184 13792 67184 3533 2175 146.31 2 1.553 0.644 0.909 "Négatif"
"464" 7 12025.143 871.565 11216 11216 13392 3385.643 2187.357 3385.672 2187.382 10.485 3384 2185 3 4 3.742 2.382 104.872 0.8 4.472 84176 11504 84176 3385 2185 116.565 3 1.571 0.636 0.737 "Négatif"
"465" 11 15950.545 4761.759 11248 11248 25856 3259.318 2191.318 3259.313 2191.29 11.899 3257 2189 4 4 3.807 3.678 45.002 0.976 4.472 175456 15008 175456 3259 2189 116.565 4 1.035 0.966 0.846 "Négatif"
"466" 12 13568 2786.774 11120 11120 19504 3406.083 2195.25 3406.155 2195.263 18.971 3404 2192 4 7 5.249 2.911 84.044 0.419 7.28 162816 12688 162816 3405 2199 74.055 4 1.803 0.555 0.6 "Négatif"
"467" 5 12198.4 905.634 11184 11184 13568 3254.3 2194.3 3254.264 2194.312 10.485 3253 2193 3 3 2.603 2.446 45.001 0.572 3.606 60992 11984 60992 3253 2193 123.69 3 1.064 0.94 0.667 "Négatif"
"468" 24 19704 10266.417 11152 11152 43584 3326.542 2200.708 3326.5 2200.848 19.556 3324 2197 5 7 6.494 4.706 86.188 0.789 7.616 472896 14624 472896 3325 2197 113.199 5 1.38 0.725 0.814 "Négatif"
"469" 25 17528.96 8307.284 13008 11200 38720 3476.62 2200.3 3476.84 2200.428 21.556 3473 2197 6 6 5.866 5.426 73.444 0.676 7.071 438224 13664 438224 3474 2198 135 6 1.081 0.925 0.82 "Négatif"
"470" 11 15099.636 2878.827 11216 11216 21136 3538.773 2206.318 3538.775 2206.366 11.899 3537 2204 4 4 4.009 3.494 39.69 0.976 5 166096 15424 166096 3537 2208 53.13 4 1.147 0.871 0.815 "Négatif"
"471" 122 27180.59 19874.712 65504 11136 65504 3115.197 2213.164 3115.769 2213.244 50.184 3107 2207 15 13 13.821 11.239 139.915 0.609 15.811 3316032 16480 3316032 3111 2207 124.695 12.969 1.23 0.813 0.797 "Négatif"
"472" 11 16898.909 4821.821 11216 11216 27664 3534.5 2214.5 3534.471 2214.457 12.485 3533 2212 3 5 4.68 2.993 116.565 0.887 5.831 185888 16800 185888 3533 2212 120.964 3 1.564 0.639 0.846 "Négatif"
"473" 16 16322 4589.232 11392 11392 27952 3146.812 2215.812 3146.784 2215.818 14.728 3144 2213 5 5 5.219 3.903 135 0.927 5.831 261152 14688 261152 3146 2213 120.964 4.243 1.337 0.748 0.842 "Négatif"
"474" 23 21886.609 12314.02 11808 11568 53008 3389.196 2217.63 3389.121 2217.618 23.213 3386 2214 7 7 5.757 5.087 31.392 0.536 8.062 503392 16432 503392 3386 2220 29.745 6.314 1.132 0.884 0.648 "Négatif"
"475" 10 18500.8 4898.591 12208 12208 29120 3395.5 2216.3 3395.476 2216.411 11.071 3394 2214 3 4 3.966 3.21 90 1 4.472 185008 18256 185008 3395 2214 116.565 3 1.236 0.809 0.909 "Négatif"
"476" 11 18656 6544.106 11264 11264 32032 3184.5 2216.773 3184.427 2216.629 13.899 3182 2215 5 4 4.169 3.36 23.166 0.715 5.657 205216 17040 205216 3182 2219 45 3.881 1.241 0.806 0.71 "Négatif"
"477" 12 15882.667 4359.044 11296 11296 23808 3528.333 2217.167 3528.275 2217.235 13.899 3526 2215 4 4 4.035 3.787 63.435 0.781 5 190592 15536 190592 3527 2215 126.87 4 1.065 0.939 0.828 "Négatif"
"478" 22 18797.818 8544.193 11120 11120 37600 3229.864 2219.818 3229.989 2219.963 23.213 3226 2217 7 6 5.88 4.764 150.696 0.513 7.28 413552 16800 413552 3226 2219 164.055 5.821 1.234 0.81 0.688 "Négatif"
"479" 5 13606.4 1871.644 11344 11344 16304 3407.7 2225.9 3407.785 2225.933 7.657 3406 2225 3 2 3.144 2.025 161.565 1 3.606 68032 13184 68032 3406 2225 146.31 2 1.553 0.644 0.909 "Négatif"
"480" 6 13434.667 1602.004 11552 11552 15856 3294.667 2233.167 3294.699 2233.158 9.071 3293 2232 3 3 2.93 2.607 116.565 0.916 3.606 80608 14048 80608 3293 2232 123.69 3 1.124 0.89 0.8 "Négatif"
"481" 11 15806.545 3778.802 11392 11392 24032 3369.136 2236.591 3369.127 2236.574 11.071 3367 2235 4 3 4.384 3.195 15.071 1 5 173872 16528 173872 3367 2238 36.87 3 1.372 0.729 0.957 "Négatif"
"482" 7 13104 935.099 11952 11952 14000 3473.5 2236.929 3473.46 2236.943 10.485 3472 2235 3 4 3.69 2.416 56.599 0.8 4.472 91728 13616 91728 3473 2239 63.435 3 1.527 0.655 0.737 "Négatif"
"483" 22 17446.545 7218.066 11152 11152 35056 3387.818 2244.136 3387.907 2244.266 22.385 3385 2240 6 7 5.876 4.767 109.369 0.552 7.81 383824 15104 383824 3386 2240 129.806 6 1.232 0.811 0.698 "Négatif"
"484" 6 12701.333 822.681 11840 11840 14176 3254.833 2243.333 3254.855 2243.303 9.071 3253 2242 3 3 2.93 2.607 153.435 0.916 3.606 76208 12464 76208 3254 2242 123.69 3 1.124 0.89 0.8 "Négatif"
"485" 28 22504 15765.138 11152 11152 65504 3653.964 2248.429 3654.099 2248.644 27.799 3651 2244 6 10 8.304 4.293 94.298 0.455 10.198 630112 14624 630112 3653 2254 78.69 6 1.934 0.517 0.683 "Négatif"
"486" 6 12909.333 1635.554 11696 11696 16000 3530.833 2250 3530.823 2249.974 9.657 3530 2248 2 4 3.718 2.055 90 0.809 4.123 77456 12848 77456 3530 2248 104.036 2 1.809 0.553 0.857 "Négatif"
"487" 33 18184.242 7066.243 11280 11136 36272 3098.5 2255.258 3098.555 2255.094 28.385 3096 2249 5 11 10.179 4.128 99.717 0.515 11.705 600080 15248 600080 3097 2249 109.983 5 2.466 0.406 0.742 "Négatif"
"488" 7 12763.429 2176.073 11120 11120 17008 3321.643 2250.929 3321.658 2250.852 10.485 3320 2249 3 4 3.516 2.535 100.901 0.8 4.123 89344 11744 89344 3321 2249 104.036 3 1.387 0.721 0.737 "Négatif"
"489" 9 15688.889 3608.365 11888 11888 23824 3017.5 2252.5 3017.448 2252.545 9.657 3016 2251 3 3 3.385 3.385 0 1 4.243 141200 15248 141200 3016 2251 135 3 1 1 1 "Négatif"
"490" 6 12914.667 1190.53 11456 11456 14368 3258 2254.833 3258.002 2254.875 10.485 3256 2253 4 3 4.068 1.878 144.928 0.686 5 77488 13456 77488 3256 2253 143.13 2.683 2.166 0.462 0.706 "Négatif"
"491" 35 24940.8 19040.646 65504 11248 65504 3230.043 2259.5 3230.386 2259.59 26.385 3226 2255 7 9 7.437 5.992 84.268 0.632 9.22 872928 14752 872928 3229 2264 77.471 6.957 1.241 0.806 0.737 "Négatif"
"492" 10 15411.2 3304.935 11248 11248 21152 3124.9 2258.8 3124.849 2258.764 11.314 3123 2257 4 4 3.618 3.519 26.565 0.982 4.472 154112 14832 154112 3124 2257 116.565 4 1.028 0.973 0.769 "Négatif"
"493" 5 13212.8 1927.632 11296 11296 15712 3686.7 2258.9 3686.64 2258.888 7.657 3685 2258 3 2 3.144 2.025 161.565 1 3.606 66064 13392 66064 3685 2258 146.31 2 1.553 0.644 0.909 "Négatif"
"494" 12 14866.667 3064.36 11120 11120 21328 3723.083 2264.583 3723.108 2264.518 16.142 3721 2262 4 5 4.739 3.224 61.603 0.579 5.831 178400 14544 178400 3721 2267 59.036 4 1.47 0.68 0.727 "Négatif"
"495" 14 17536 6274.157 11984 11984 30576 3288 2268.214 3288.038 2268.246 12.485 3286 2266 4 4 4.477 3.981 180 1 5 245504 16128 245504 3287 2266 126.87 4 1.125 0.889 0.933 "Négatif"
"496" 19 19304.421 9337.918 11360 11360 44112 3634.974 2269.079 3635.104 2268.981 18.142 3631 2267 7 4 6.353 3.808 6.935 0.725 7.28 366784 14688 366784 3631 2270 15.945 4 1.668 0.599 0.792 "Négatif"
"497" 13 17394.462 5447.759 11408 11408 28640 3570.423 2270.192 3570.412 2270.004 17.556 3568 2268 4 6 5.222 3.17 101.24 0.53 6.325 226128 16224 226128 3569 2268 108.435 4 1.647 0.607 0.684 "Négatif"
"498" 8 14768 2955.864 11984 11984 19936 3170.25 2271.25 3170.262 2271.255 10.485 3168 2270 4 3 3.797 2.682 7.018 0.914 4.472 118144 14048 118144 3168 2272 26.565 3 1.416 0.706 0.8 "Négatif"
"499" 17 17040.941 6777.17 11168 11168 34080 3638.735 2278.559 3638.709 2278.537 17.556 3636 2276 5 6 5.2 4.162 59.664 0.693 6.708 289696 14272 289696 3637 2282 63.435 4.95 1.249 0.8 0.739 "Négatif"
"500" 6 13501.333 1416.209 11664 11664 15024 3138.333 2280.667 3138.283 2280.704 8.485 3137 2279 3 3 3.14 2.433 45 1 3.606 81008 14288 81008 3137 2282 33.69 2.828 1.291 0.775 0.8 "Négatif"
"501" 8 15008 2910.568 11584 11584 20176 3677.375 2280.625 3677.368 2280.697 9.071 3676 2279 3 3 3.538 2.879 135 1 4.243 120064 14992 120064 3676 2279 135 3 1.229 0.814 0.941 "Négatif"
"502" 13 15332.923 3967.056 11328 11328 24352 3688.5 2282.423 3688.444 2282.426 15.314 3687 2279 3 6 5.558 2.978 101.458 0.697 6.325 199328 13840 199328 3688 2279 108.435 3 1.866 0.536 0.812 "Négatif"
"503" 22 18121.455 7839.682 11296 11296 38592 3543.136 2283.545 3543.214 2283.626 19.556 3540 2280 6 6 5.696 4.918 159.636 0.723 6.708 398672 15120 398672 3542 2280 116.565 5.814 1.158 0.863 0.759 "Négatif"
"504" 13 18875.077 6627.079 11168 11168 31984 3011.423 2283.654 3011.496 2283.809 13.314 3009 2281 4 5 4.649 3.56 106.236 0.922 5.385 245376 17392 245376 3011 2281 111.801 4 1.306 0.766 0.839 "Négatif"
"505" 133 29593.624 18939.312 65504 11152 65504 3232.222 2288.741 3232.771 2289.027 51.598 3225 2281 14 15 13.751 12.315 99.381 0.628 15.811 3935952 21376 3935952 3227 2295 55.305 12.854 1.117 0.896 0.818 "Négatif"
"506" 6 12757.333 1082.654 11632 11632 14624 3558.167 2284.667 3558.172 2284.653 9.071 3557 2283 3 3 2.93 2.607 153.435 0.916 3.606 76544 12336 76544 3557 2283 123.69 3 1.124 0.89 0.8 "Négatif"
"507" 10 13764.8 2255.603 11424 11424 18912 3370.7 2287.5 3370.714 2287.454 13.314 3369 2285 4 5 4.119 3.091 111.137 0.709 5.099 137648 13360 137648 3370 2285 101.31 4 1.333 0.75 0.69 "Négatif"
"508" 7 13483.429 1457.72 11472 11472 15136 3022.071 2290.786 3022.059 2290.823 9.657 3021 2289 2 4 4.154 2.146 98.35 0.943 4.472 94384 13840 94384 3021 2289 116.565 2 1.936 0.517 0.933 "Négatif"
"509" 22 19592.727 9335.691 11152 11152 43888 3325.727 2295.182 3325.855 2295.291 22.142 3323 2291 5 8 7.206 3.887 113.274 0.564 8.602 431040 15552 431040 3323 2291 125.538 4.608 1.854 0.539 0.759 "Négatif"
"510" 9 13299.556 1902.5 11312 11312 15872 3448.056 2297.611 3448.052 2297.672 14.142 3446 2295 4 5 3.941 2.908 105.88 0.565 5.385 119696 12320 119696 3447 2295 111.801 3.536 1.355 0.738 0.643 "Négatif"
"511" 13 14983.385 3326.683 11392 11392 21824 3642.885 2298.885 3642.9 2298.971 11.899 3641 2297 4 4 4.38 3.779 135 1 5 194784 13056 194784 3641 2297 126.87 4 1.159 0.863 0.897 "Négatif"
"512" 202 30530.772 21237.989 65504 11120 65504 3277.97 2310.817 3278.582 2311.054 71.497 3269 2302 18 18 16.79 15.319 174.161 0.497 18.868 6167216 20352 6167216 3272 2303 122.005 16.971 1.096 0.912 0.83 "Négatif"
"513" 8 14422 2132.351 12128 12128 18464 3733.375 2305.375 3733.317 2305.4 9.071 3732 2304 3 3 3.538 2.879 45 1 4.243 115376 14224 115376 3732 2307 45 3 1.229 0.814 0.941 "Négatif"
"514" 10 15492.8 3176.089 13472 11376 20832 3355.8 2311.2 3355.828 2311.234 11.314 3354 2309 4 4 3.975 3.203 135 0.982 4.472 154928 15008 154928 3355 2309 116.565 3.536 1.241 0.806 0.8 "Négatif"
"515" 9 12186.667 1452.347 11264 11264 15968 3048.611 2316.167 3048.606 2316.132 13.314 3047 2314 3 4 4.168 2.75 84.69 0.638 5 109680 11792 109680 3047 2318 53.13 3 1.516 0.66 0.783 "Négatif"
"516" 17 20163.765 9009.658 11648 11648 42912 3040.324 2324.029 3040.373 2323.851 15.314 3037 2322 6 4 5.491 3.942 4.933 0.911 6.325 342784 16672 342784 3037 2325 18.435 4 1.393 0.718 0.85 "Négatif"
"517" 13 14548.923 3629.922 11200 11200 22400 3754.423 2324.192 3754.294 2324.176 12.728 3752 2322 5 4 4.353 3.803 151.236 1 5.099 189136 12992 189136 3752 2324 168.69 4 1.145 0.874 0.812 "Négatif"
"518" 26 18349.538 9103.869 11136 11136 38640 3332.615 2326.808 3332.777 2326.908 22.385 3329 2323 7 7 6.352 5.211 127.045 0.652 7.81 477088 14416 477088 3331 2323 129.806 6.102 1.219 0.82 0.722 "Négatif"
"519" 12 14433.333 3282.454 11168 11168 19456 2976.083 2326.25 2976.107 2326.206 11.899 2974 2324 4 4 4.424 3.453 147.933 1 5 173200 12656 173200 2975 2324 126.87 4 1.281 0.78 0.857 "Négatif"
"520" 12 16086.667 3811.448 11600 11600 23680 3278.417 2327.333 3278.391 2327.344 12.485 3277 2325 3 5 4.911 3.111 99.417 0.967 5.385 193040 16064 193040 3277 2325 111.801 3 1.579 0.633 0.889 "Négatif"
"521" 20 21271.2 11744.048 11136 11136 48624 3535.9 2328.7 3535.848 2328.773 18.142 3534 2325 4 7 6.066 4.198 93.027 0.764 7.28 425424 18432 425424 3535 2332 74.055 4 1.445 0.692 0.816 "Négatif"
"522" 5 12694.4 1215.505 11312 11312 14048 3760.9 2328.7 3760.94 2328.733 7.657 3760 2327 2 3 3.144 2.025 108.435 1 3.606 63472 12160 63472 3760 2327 123.69 2 1.553 0.644 0.909 "Négatif"
"523" 17 19448.471 9658.737 17232 11168 39104 3220.794 2332.794 3220.901 2332.873 14.485 3219 2330 4 5 5.482 3.948 116.278 1 6.403 330624 16256 330624 3219 2330 128.66 4 1.389 0.72 0.944 "Négatif"
"524" 7 11561.143 259.453 11264 11264 12032 3419.214 2332.357 3419.22 2332.367 11.657 3418 2330 2 5 4.647 1.918 94.308 0.647 5.099 80928 11536 80928 3419 2330 101.31 2 2.423 0.413 0.824 "Négatif"
"525" 13 14846.769 3799.478 12000 11184 23056 3525.885 2333.269 3526.001 2333.251 13.314 3523 2331 5 4 4.775 3.467 166.919 0.922 5.385 193008 13776 193008 3523 2333 158.199 4 1.377 0.726 0.812 "Négatif"
"526" 6 12408 1033.295 11248 11248 13872 3694.833 2333.667 3694.868 2333.691 9.071 3693 2332 3 3 2.93 2.607 26.565 0.916 3.606 74448 12624 74448 3693 2333 146.31 3 1.124 0.89 0.8 "Négatif"
"527" 9 14979.556 3624.501 11120 11120 21280 3560.167 2336.389 3560.15 2336.361 10.485 3558 2335 4 3 3.919 2.924 20.301 1 4.472 134816 13280 134816 3558 2337 26.565 3 1.34 0.746 0.857 "Négatif"
"528" 20 16540 5881.257 11120 11120 32752 3648.75 2338.55 3648.642 2338.632 15.314 3646 2336 5 5 5.713 4.457 47.08 1 6.403 330800 15584 330800 3646 2340 38.66 4.95 1.282 0.78 0.909 "Négatif"
"529" 9 14867.556 3216.465 11168 11168 20368 3792.722 2338.389 3792.696 2338.354 11.071 3791 2336 3 4 4.2 2.729 60.482 0.923 5 133808 14400 133808 3791 2340 53.13 3 1.539 0.65 0.9 "Négatif"
"530" 12 18272 5872.319 11504 11504 30032 3139.75 2340.833 3139.662 2340.838 11.899 3138 2339 4 4 4.164 3.669 109.805 1 5 219264 17872 219264 3138 2339 126.87 4 1.135 0.881 0.857 "Négatif"
"531" 10 13137.6 1781.325 11392 11392 17424 3443.9 2342.7 3443.929 2342.699 13.314 3441 2341 5 3 4.444 2.865 5.152 0.709 5.385 131376 12736 131376 3441 2344 21.801 3 1.551 0.645 0.8 "Négatif"
"532" 20 20750.4 8699.342 11216 11216 41856 2938.15 2345.6 2938.201 2345.596 16.728 2936 2343 5 6 5.873 4.336 68.124 0.898 6.403 415008 17872 415008 2936 2348 38.66 4.919 1.355 0.738 0.833 "Négatif"
"533" 15 11744 484.588 11856 11120 12960 3401.833 2348.833 3401.844 2348.887 33.456 3400 2343 5 10 7.192 2.656 108.891 0.168 10.77 176160 11728 176160 3400 2343 111.801 5 2.708 0.369 0.411 "Négatif"
"534" 8 14590 2208.206 12304 12304 19408 3264.625 2345.625 3264.665 2345.625 9.071 3263 2344 3 3 3.538 2.879 45 1 4.243 116720 14688 116720 3263 2347 45 3 1.229 0.814 0.941 "Négatif"
